    0.111513E+09    0.324251E+06   -0.395254E+07    0.927217E+05    0.726468E+07   -0.867003E+04
    0.324251E+06    0.291102E+08   -0.130997E+07    0.244906E+05   -0.244164E+05    0.171885E+07
   -0.395254E+07   -0.130997E+07    0.360806E+08    0.261753E+05    0.275420E+06    0.375131E+06
    0.927217E+05    0.244906E+05    0.261753E+05    0.232747E+06    0.246379E+06    0.301674E+05
    0.726468E+07   -0.244164E+05    0.275420E+06    0.246379E+06    0.378008E+07    0.843973E+03
   -0.867003E+04    0.171885E+07    0.375131E+06    0.301674E+05    0.843973E+03    0.290850E+06
 
    0.103846E-07    0.162285E-09    0.133656E-08    0.187698E-07   -0.212761E-07   -0.425847E-08
    0.162285E-09    0.540847E-07    0.541280E-08    0.395251E-07   -0.285926E-08   -0.330694E-06
    0.133656E-08    0.541280E-08    0.288212E-07    0.103560E-07   -0.529293E-08   -0.701800E-07
    0.187698E-07    0.395251E-07    0.103560E-07    0.474525E-05   -0.345693E-06   -0.737562E-06
   -0.212761E-07   -0.285926E-08   -0.529293E-08   -0.345693E-06    0.328319E-06    0.579931E-07
   -0.425847E-08   -0.330694E-06   -0.701800E-07   -0.737562E-06    0.579931E-07    0.555923E-05
 
  Q01, Q02, Q033 
   571.931544917004        415.018941168569        134.345637502043     
 
    6   39   0.7917E-01  -0.4681E-01  -0.9821E+02  -0.3986E+03   0.1639E+02
    6   40   0.7941E-01  -0.5903E-01  -0.1309E+03  -0.4314E+03  -0.1634E+02
    6   41   0.7927E-01  -0.7110E-01  -0.1645E+03  -0.4649E+03  -0.4985E+02
    6   42   0.7872E-01  -0.8301E-01  -0.1956E+03  -0.4960E+03  -0.8102E+02
    6   43   0.7773E-01  -0.9516E-01  -0.2273E+03  -0.5277E+03  -0.1127E+03
    6   44   0.7624E-01  -0.1074E+00  -0.2583E+03  -0.5587E+03  -0.1437E+03
    6   45   0.7421E-01  -0.1196E+00  -0.2885E+03  -0.5889E+03  -0.1739E+03
    6   46   0.7164E-01  -0.1316E+00  -0.3176E+03  -0.6181E+03  -0.2030E+03
    7   47   0.6830E-01  -0.1440E+00   0.0000E+00  -0.6181E+03  -0.4613E+02
    7   48   0.6402E-01  -0.1567E+00  -0.1216E+02  -0.6302E+03  -0.5828E+02
    8   49   0.5873E-01  -0.1693E+00   0.0000E+00  -0.6302E+03  -0.5828E+02
    8   50   0.5188E-01  -0.1820E+00  -0.9787E+01  -0.6400E+03  -0.6807E+02
    8   51   0.4542E-01  -0.1916E+00  -0.1835E+02  -0.6486E+03  -0.7664E+02
    8   52   0.3944E-01  -0.1982E+00  -0.2209E+02  -0.6523E+03  -0.8037E+02
    8   53   0.3362E-01  -0.2032E+00  -0.2536E+02  -0.6556E+03  -0.8364E+02
    8   54   0.2540E-01  -0.2070E+00  -0.2678E+02  -0.6570E+03  -0.8506E+02
    8   55   0.1442E-01  -0.2081E+00  -0.2795E+02  -0.6582E+03  -0.8624E+02
    8   56   0.7004E-02  -0.2057E+00  -0.2700E+02  -0.6572E+03  -0.8529E+02
    8   57   0.1405E-02  -0.2018E+00  -0.2591E+02  -0.6561E+03  -0.8419E+02
    8   58  -0.4684E-02  -0.1963E+00  -0.2332E+02  -0.6535E+03  -0.8160E+02
    8   59  -0.1198E-01  -0.1879E+00  -0.2024E+02  -0.6505E+03  -0.7852E+02
    8   60  -0.2039E-01  -0.1767E+00  -0.1290E+02  -0.6431E+03  -0.7119E+02
    9   61  -0.2759E-01  -0.1653E+00   0.0000E+00  -0.6431E+03  -0.7119E+02
    9   62  -0.3389E-01  -0.1538E+00   0.9821E+01  -0.6333E+03  -0.6136E+02
    9   63  -0.3845E-01  -0.1446E+00   0.2059E+02  -0.6225E+03  -0.5060E+02
   10   64  -0.4337E-01  -0.1330E+00   0.0000E+00  -0.6228E+03  -0.2078E+03
   10   65  -0.4873E-01  -0.1191E+00   0.3844E+02  -0.5844E+03  -0.1694E+03
   10   66  -0.5255E-01  -0.1074E+00   0.6747E+02  -0.5554E+03  -0.1404E+03
   10   67  -0.5589E-01  -0.9564E-01   0.9759E+02  -0.5253E+03  -0.1102E+03
   10   68  -0.5878E-01  -0.8385E-01   0.1286E+03  -0.4942E+03  -0.7920E+02
   10   69  -0.6089E-01  -0.7397E-01   0.1604E+03  -0.4625E+03  -0.4744E+02
   10   70  -0.6295E-01  -0.6211E-01   0.1821E+03  -0.4408E+03  -0.2573E+02
   10   71  -0.6498E-01  -0.4828E-01   0.2255E+03  -0.3973E+03   0.1767E+02
   10   72  -0.6629E-01  -0.3635E-01   0.2586E+03  -0.3643E+03   0.5075E+02
   10   73  -0.6724E-01  -0.2438E-01   0.2918E+03  -0.3310E+03   0.8398E+02
   10   74  -0.6782E-01  -0.1239E-01   0.3251E+03  -0.2978E+03   0.1172E+03
   10   75  -0.6807E-01  -0.2339E-02   0.3582E+03  -0.2646E+03   0.1504E+03
   11   76  -0.6796E-01   0.9724E-02   0.0000E+00  -0.2646E+03  -0.1303E+03
   11   77  -0.6750E-01   0.2380E-01   0.2570E+02  -0.2389E+03  -0.1046E+03
   11   78  -0.6671E-01   0.3593E-01   0.4470E+02  -0.2199E+03  -0.8560E+02
   11   79  -0.6561E-01   0.4809E-01   0.6332E+02  -0.2013E+03  -0.6698E+02
   11   80  -0.6419E-01   0.6027E-01   0.8148E+02  -0.1832E+03  -0.4882E+02
   11   81  -0.6246E-01   0.7249E-01   0.9908E+02  -0.1656E+03  -0.3122E+02
   11   82  -0.6045E-01   0.8473E-01   0.1161E+03  -0.1486E+03  -0.1425E+02
   11   83  -0.5820E-01   0.9699E-01   0.1323E+03  -0.1323E+03   0.2000E+01
   11   84  -0.5574E-01   0.1093E+00   0.1477E+03  -0.1169E+03   0.1744E+02
   11   85  -0.5312E-01   0.1216E+00   0.1623E+03  -0.1024E+03   0.3198E+02
   11   86  -0.5037E-01   0.1339E+00   0.1759E+03  -0.8877E+02   0.4558E+02
   11   87  -0.4754E-01   0.1462E+00   0.1885E+03  -0.7618E+02   0.5817E+02
   11   88  -0.4468E-01   0.1585E+00   0.2000E+03  -0.6464E+02   0.6971E+02
   11   89  -0.4186E-01   0.1708E+00   0.2105E+03  -0.5418E+02   0.8017E+02
   11   90  -0.3911E-01   0.1831E+00   0.2199E+03  -0.4479E+02   0.8955E+02
   11   91  -0.3651E-01   0.1954E+00   0.2282E+03  -0.3647E+02   0.9788E+02
   11   92  -0.3410E-01   0.2077E+00   0.2355E+03  -0.2918E+02   0.1052E+03
   11   93  -0.3193E-01   0.2200E+00   0.2418E+03  -0.2285E+02   0.1115E+03
   11   94  -0.3004E-01   0.2322E+00   0.2472E+03  -0.1742E+02   0.1169E+03
   11   95  -0.2845E-01   0.2444E+00   0.2518E+03  -0.1280E+02   0.1215E+03
   11   96  -0.2722E-01   0.2566E+00   0.2557E+03  -0.8905E+01   0.1254E+03
   11   97  -0.2637E-01   0.2687E+00   0.2590E+03  -0.5617E+01   0.1287E+03
   12   98  -0.2590E-01   0.2808E+00   0.0000E+00  -0.5617E+01   0.1287E+03
   12   99  -0.2581E-01   0.2929E+00   0.2406E+01  -0.3211E+01   0.1311E+03
   12  100  -0.2606E-01   0.3049E+00   0.4533E+01  -0.1084E+01   0.1333E+03
   13  101  -0.2669E-01   0.3169E+00   0.0000E+00  -0.1084E+01   0.1333E+03
   13  102  -0.2772E-01   0.3288E+00   0.2319E+01   0.1235E+01   0.1356E+03
   13  103  -0.2918E-01   0.3408E+00   0.4680E+01   0.3596E+01   0.1379E+03
   14  104  -0.3106E-01   0.3526E+00   0.0000E+00   0.3596E+01   0.1379E+03
   14  105  -0.3332E-01   0.3645E+00   0.2877E+01   0.6472E+01   0.1408E+03
   14  106  -0.3588E-01   0.3763E+00   0.6222E+01   0.9817E+01   0.1442E+03
   14  107  -0.3788E-01   0.3851E+00   0.1013E+02   0.1373E+02   0.1481E+03
   15  108  -0.3744E-01   0.3882E+00   0.0000E+00   0.1373E+02   0.1481E+03
   16   47   0.1510E-01  -0.1393E+00   0.0000E+00  -0.3132E+00  -0.1572E+03
   17   76   0.3801E-02  -0.1626E-02   0.0000E+00   0.3679E+00   0.2810E+03
